Avg_Screenwriter_Per_Screenwriter,Avg_Producer_Per_Producer,Avg_Director_Per_Director,budget,movies,starpower,Average_Billing,Movies_Producer_Per_Producer,Running_Time,Movies_Screenwriter_Per_Screenwriter,Sentiment_Score_imdb,Num_Executive,Movies_Director_Per_Director,Value,Genre_y_Action,Genre_y_Adventure,Genre_y_Comedy,Genre_y_Drama,Genre_y_Horror,Genre_y_Other,starpower,Genre_y_Thriller/Suspense,Num_Screenwriter,cluster,Year_x
422174119.0,213928481.6,270692730.0,125000000,27,2029,0.9852941176470588,12.2,123.0,6.0,0.9970192909240724,7,8.0,101.8934,0,1,0,0,0,0,2029,0,3,2,2019
13894565.5,20859579.5,4635557.0,5000000,0,0,0.0,29.25,92.0,1.5,0.9950424432754515,4,4.0,101.8934,0,0,0,0,1,0,0,0,2,0,2019
69851070.0,69830390.2,128478514.0,32000000,9,353,0.4157894736842105,6.4,108.0,7.0,0.9996570348739624,0,14.0,101.8934,0,0,0,1,0,0,353,0,1,0,2019
127687971.0,78616417.14285715,85440447.0,45000000,4,125,0.1982758620689655,10.57142857142857,129.0,15.0,0.7738468050956726,0,39.0,101.8934,0,0,0,1,0,0,125,0,1,0,2019
87968407.0,75805315.0,203152969.0,100000000,19,549,1.686206896551724,35.75,110.0,3.5,0.8954153060913086,4,5.0,101.8934,0,0,0,0,0,1,549,0,2,1,2019
596624219.5,599727178.3333334,664137929.0,275000000,32,2506,2.8,18.66666666666667,142.0,6.0,0.9994040727615356,3,7.0,101.8934,0,1,0,0,0,0,2506,0,2,2,2019
0.0,0.0,59505509.0,17700000,1,23,0.1,0.0,130.0,0.0,0.8537634015083313,0,1.0,101.8934,1,0,0,0,0,0,23,0,0,0,2019
21366077.0,13882261.8,17365342.0,13200000,0,0,0.0,5.2,125.0,2.5,0.9983038902282716,3,5.0,101.8934,0,1,0,0,0,0,0,0,2,0,2019
151489249.0,206993973.6,311734947.0,100000000,8,663,0.439622641509434,5.6,119.0,3.0,0.981670379638672,4,10.0,101.8934,0,0,0,0,0,0,663,1,2,1,2019
120702423.5,58811755.0,84501499.0,25000000,5,352,0.1553571428571428,8.333333333333334,136.0,5.0,0.9945510029792786,9,6.0,101.8934,0,0,0,1,0,0,352,0,2,0,2019
62861739.0,208636841.3333333,99653110.0,42000000,9,554,0.1694444444444444,13.33333333333333,135.0,5.0,0.9998779296875,4,3.0,101.8934,0,0,0,1,0,0,554,0,1,1,2019
165124093.0,183054726.6666667,82562047.0,100000000,13,1199,0.3453125,15.66666666666667,104.0,1.0,0.9965288043022156,2,2.0,101.8934,0,1,0,0,0,0,1199,0,2,1,2019
150998240.0,70317887.33333333,170707440.0,22000000,14,527,0.3622641509433962,10.66666666666667,113.0,11.0,0.7228812575340271,6,16.0,101.8934,1,0,0,0,0,0,527,0,1,1,2019
81465328.0,85065010.5,95600448.0,10000000,5,281,0.2321428571428572,35.0,103.0,11.0,0.9982089996337892,5,4.0,101.8355,0,0,0,0,1,0,281,0,1,1,2018
29578470.66666667,18754254.0,54225906.0,30000000,0,0,0.0,8.5,88.0,1.666666666666667,0.9528103470802308,2,4.0,101.8355,1,0,0,0,0,0,0,0,3,0,2018
118509836.0,34760449.5,128900618.0,40000000,7,479,0.6081081081081081,14.0,105.0,1.0,0.958217978477478,5,11.0,101.8355,1,0,0,0,0,0,479,0,2,1,2018
170462910.0,103751436.25,71118378.0,35000000,8,451,0.3975609756097561,18.25,90.0,8.0,0.9884192943572998,9,1.0,101.8355,0,0,0,1,0,0,451,0,2,0,2018
243878487.0,149448264.6666667,184952912.0,61000000,10,609,2.353333333333333,16.33333333333333,114.0,5.0,0.9886472821235656,5,5.0,101.8355,1,0,0,0,0,0,609,0,1,1,2018
32996762.0,4081620.4,205797.0,8000000,2,51,0.3,11.2,90.0,3.5,0.9077924489974976,15,2.0,101.8355,0,0,0,0,0,0,51,1,2,0,2018
79784746.0,55549429.5,40073583.0,30000000,6,177,0.1349206349206349,17.75,140.0,4.0,0.9993314743041992,10,2.0,101.8355,1,0,0,0,0,0,177,0,1,1,2018
16376066.0,9434999.333333334,16376066.0,3500000,1,33,0.1428571428571428,18.33333333333333,104.0,1.0,0.9875764846801758,3,1.0,101.8355,0,0,0,1,0,0,33,0,1,0,2018
0.0,0.0,3396089.0,7600000,0,0,0.0,0.0,127.0,0.0,0.5654424428939819,0,1.0,101.8355,0,0,0,1,0,0,0,0,0,0,2018
117883767.0,121232709.0,94334992.0,50000000,4,361,0.2,4.0,89.0,3.5,0.5677441954612732,7,5.0,101.8355,0,1,0,0,0,0,361,0,2,0,2018
0.0,0.0,3152014.0,1000000,0,0,0.0,0.0,115.0,0.0,0.5654424428939819,0,2.0,101.8907,0,0,0,0,0,0,0,1,0,0,2018
38162887.0,35816904.5,51753981.0,3500000,2,56,0.1224489795918367,1.5,99.0,2.333333333333333,0.9970992803573608,10,4.0,101.8907,0,0,0,0,1,0,56,0,3,0,2018
376676032.0,218274123.75,69916016.0,55000000,6,346,0.2631578947368421,10.75,120.0,2.0,0.9996603727340698,0,13.0,101.8907,0,0,0,1,0,0,346,0,1,1,2018
154958265.0,178534537.0,125562706.0,50000000,9,602,0.7236842105263158,5.0,95.0,4.0,0.999016523361206,8,7.0,101.8907,0,1,0,0,0,0,602,0,2,1,2018
56096200.0,97845562.5,85440447.0,30000000,0,0,0.0,9.0,94.0,1.0,0.9994171857833862,1,39.0,101.8907,0,0,0,1,0,0,0,0,1,0,2018
539197894.5,755608372.0,595413151.0,200000000,19,1625,2.6,38.0,120.0,4.5,0.5142521262168884,5,4.0,101.8907,1,0,0,0,0,0,1625,0,2,2,2018
22041094.0,38958319.25,22914205.0,55000000,5,414,2.95,25.25,115.0,8.0,0.8558130860328674,4,4.0,101.8907,0,0,0,0,0,0,414,1,1,0,2018
23960074.0,8886493.0,70148064.0,4900000,1,40,0.1904761904761905,8.75,95.0,3.0,0.9996213912963868,6,3.0,101.8907,0,0,0,1,0,0,40,0,1,0,2018
6994801.0,9109461.25,18054774.0,7000000,0,0,0.0,3.0,111.0,5.5,0.9997974038124084,0,9.0,101.8907,0,0,1,0,0,0,0,0,2,0,2018
51897629.0,67035077.5,133154167.0,37000000,4,187,0.1206896551724138,12.75,93.0,3.0,0.7036535143852234,5,3.0,101.8907,0,0,1,0,0,0,187,0,1,1,2018
207161253.0,109895471.5,334872713.0,69000000,3,203,0.1133333333333333,13.25,139.0,7.0,0.965655505657196,2,10.0,101.8907,0,0,0,0,0,0,203,1,1,1,2018
0.0,0.0,3604646.0,15000000,0,0,0.0,0.0,112.0,0.0,0.5654424428939819,0,22.0,101.8929,0,0,0,1,0,0,0,0,0,0,2018
0.0,0.0,46413648.0,31400000,0,0,0.0,0.0,107.0,0.0,0.5654424428939819,0,5.0,101.8929,0,0,1,0,0,0,0,0,0,0,2018
76547107.0,110448117.0,35970911.0,30000000,1,45,0.074074074074074,24.0,107.0,11.0,0.996021807193756,1,11.0,101.8929,1,0,0,0,0,0,45,0,1,0,2018
22163596.0,26528638.55555556,100860425.0,40000000,2,94,0.21875,4.777777777777778,103.0,2.0,0.7730880379676819,20,14.0,101.8929,0,0,0,0,0,0,94,1,2,0,2018
45780192.5,149588187.0,55225168.0,90000000,5,415,0.3970588235294117,23.0,118.0,1.5,0.9400418400764464,3,5.0,101.8929,1,0,0,0,0,0,415,0,2,1,2018
17644004.0,24237576.8,21984931.0,5000000,0,0,0.0,15.0,85.0,3.0,0.826813280582428,11,9.0,101.8929,0,0,0,0,1,0,0,0,2,0,2018
1737111.0,18921163.4,1198633.0,5000000,2,164,1.8,5.4,90.0,2.0,0.9984686970710754,3,3.0,101.8929,0,0,0,1,0,0,164,0,1,0,2018
664895289.0,133214549.0,33353820.0,203000000,12,635,2.455555555555556,1.0,120.0,5.0,0.9833887815475464,2,6.0,101.8929,0,1,0,0,0,0,635,0,1,1,2018
32486369.0,134722645.6666667,243123212.0,59000000,15,1041,0.9166666666666666,2.0,86.0,3.0,0.997229278087616,1,3.0,101.8929,0,1,0,0,0,0,1041,0,1,1,2018
506475.6666666667,0.0,137691.0,500000,3,112,0.8571428571428571,0.0,90.0,3.0,0.5654424428939819,0,3.0,101.8929,0,0,0,1,0,0,112,0,3,0,2018
33456885.5,26234517.8,21837715.5,7000000,0,0,0.0,13.2,110.0,5.5,0.9997666478157043,11,8.5,101.8929,0,0,0,1,0,0,0,0,2,1,2018
21840211.0,89783936.5,42852118.0,10000000,2,127,0.5666666666666667,22.75,107.0,3.0,0.9998188614845276,1,4.0,101.8929,0,0,0,1,0,0,127,0,2,0,2018
368272918.25,233850703.8571429,290930148.0,155000000,3,256,0.2765957446808511,9.571428571428571,111.0,2.25,0.7056518793106079,3,1.0,101.8929,1,0,0,0,0,0,256,0,4,1,2018
299894445.0,145633006.75,296738798.0,150000000,17,1464,0.8706666666666666,13.5,140.0,7.0,0.9940775632858276,4,36.0,101.8929,0,1,0,0,0,0,1464,0,1,2,2018
26952508.0,22750702.33333333,27915241.0,2800000,1,5,0.2258064516129032,10.0,91.0,1.0,0.9990429282188416,4,7.0,101.8929,0,0,0,1,0,0,5,0,1,0,2018
13039250.0,25234677.5,6528350.0,5000000,0,0,0.0,3.5,113.0,2.0,0.9993475079536438,4,4.0,101.8929,0,0,0,1,0,0,0,0,1,0,2018
25576555.0,7148355.0,67110585.0,1500000,0,0,0.0,2.0,98.0,3.0,0.5611662864685059,3,35.0,101.8929,0,0,0,0,0,0,0,1,2,0,2018
45897720.0,41474985.75,39403628.0,20000000,0,0,0.0,9.5,120.0,18.0,0.851768434047699,1,26.0,101.8929,0,0,0,0,0,0,0,1,1,0,2018
95420597.4,55475611.83333334,31507927.0,21000000,10,338,0.8676470588235294,9.166666666666666,102.0,2.2,0.5589205622673035,6,3.0,101.8929,0,0,1,0,0,0,338,0,5,1,2018
115196960.3333333,135483996.6666667,126540055.0,17000000,5,304,0.5833333333333334,22.0,95.0,5.0,0.562298059463501,3,5.0,101.8435,0,0,0,0,1,0,304,0,3,1,2018
6279393.0,3224333.0,6279393.0,8000000,1,84,0.1,7.0,121.0,3.0,0.966995120048523,7,3.0,101.8435,0,0,0,1,0,0,84,0,1,0,2018
249577387.75,140400813.25,147194371.0,120000000,8,532,0.3133333333333334,13.75,107.0,4.5,0.963192582130432,7,9.0,101.8435,1,0,0,0,0,0,532,0,4,2,2018
0.0,1111037.0,2394619.0,13000000,5,353,0.5866666666666667,3.0,105.0,0.0,0.9994168281555176,6,1.0,101.8435,0,0,0,1,0,0,353,0,0,0,2018
65918215.25,53400069.0,26220449.0,3500000,0,0,0.0,98.0,100.0,4.25,0.5654424428939819,1,10.0,101.8435,0,0,0,0,0,0,0,1,4,1,2018
65918215.25,53400069.0,26220449.0,3500000,0,0,0.0,98.0,100.0,4.25,0.5654424428939819,1,10.0,101.8435,0,0,0,0,0,0,0,1,4,1,2018
65918215.25,53400069.0,26220449.0,3500000,0,0,0.0,98.0,90.0,4.25,0.5654424428939819,1,10.0,101.8435,0,0,0,0,0,0,0,1,4,1,2018
65918215.25,53400069.0,26220449.0,3500000,0,0,0.0,98.0,90.0,4.25,0.5654424428939819,1,10.0,101.8435,0,0,0,0,0,0,0,1,4,1,2018
3823620.0,3823620.0,3823620.0,25000000,0,0,0.0,1.0,84.0,1.0,0.9998205304145812,3,1.0,101.8435,0,1,0,0,0,0,0,0,2,0,2018
0.0,0.0,10165490.0,6250000,0,0,0.0,0.0,138.0,0.0,0.5654424428939819,0,2.0,101.8435,0,0,0,1,0,0,0,0,0,0,2018
96586950.0,22985902.66666667,45722048.0,32000000,4,194,0.0846153846153846,8.166666666666666,110.0,5.5,0.7014408111572266,10,2.0,101.8435,0,0,1,0,0,0,194,0,2,1,2018
0.0,9885073.0,29429815.0,13500000,1,5,0.0652173913043478,4.0,99.0,0.0,0.9607892632484436,12,7.0,101.8435,0,0,1,0,0,0,5,0,5,0,2018
5454748.0,11423675.33333333,8623956.0,4000000,1,84,0.2,4.333333333333333,96.0,4.0,0.7619022130966187,2,11.0,101.8435,0,0,0,0,0,0,84,1,1,0,2018
780370684.0,755608372.0,807529062.0,700000000,72,6046,3.879591836734694,38.0,156.0,12.0,0.9805557131767272,7,8.5,101.8435,1,0,0,0,0,0,6046,0,2,2,2018
123077202.6666667,48439462.66666666,91244913.0,12000000,4,92,0.4272727272727273,3.0,112.0,4.666666666666667,0.9431660771369934,1,1.0,101.7447,0,0,0,0,0,1,92,0,3,1,2018
108702778.0,43903085.4,55242904.0,6000000,1,40,0.3,10.8,88.0,7.0,0.9417325854301452,3,5.0,101.7447,0,0,0,0,0,0,40,1,1,0,2018
70268267.0,49718877.66666666,49017960.0,30000000,2,64,0.024390243902439,7.0,105.0,3.5,0.9912277460098268,4,5.0,101.7447,0,0,1,0,0,0,64,0,2,0,2018
206665095.0,260450223.0,235496960.0,110000000,21,1564,1.992592592592592,22.0,119.0,11.0,0.9570045471191406,2,8.0,101.7447,1,0,0,0,0,0,1564,0,2,2,2018
22605228.0,33559766.0,172342520.0,5500000,2,164,0.7272727272727273,4.0,92.0,2.0,0.9913126826286316,9,11.0,101.7447,0,0,1,0,0,0,164,0,2,0,2018
50459983.5,24816101.0,53128109.0,10000000,5,214,1.714285714285714,7.25,104.0,2.5,0.9950541257858276,2,2.0,101.7447,0,0,0,0,0,1,214,0,2,1,2018
11813926.0,4538467.125,5872943.0,3500000,2,123,0.4,8.125,108.0,14.0,0.9977192282676696,7,18.0,101.7447,0,0,0,0,0,0,123,1,1,0,2018
14508152.0,55787460.0,39334209.0,10000000,1,4,0.0454545454545454,8.0,93.0,5.0,0.7196548581123352,5,4.0,101.7447,0,0,0,0,1,0,4,0,1,0,2018
235880320.0,465177583.3333333,130327451.0,275000000,13,1014,1.465,14.66666666666667,135.0,8.0,0.9984564781188964,4,33.0,101.7447,0,1,0,0,0,0,1014,0,2,1,2018
75349112.0,83708539.0,2800872.0,19000000,1,35,0.1428571428571428,6.666666666666667,84.0,2.0,0.9945318698883056,2,2.0,101.6128,0,0,1,0,0,0,35,0,2,0,2018
35745113.33333334,54382601.0,63253645.0,35000000,2,107,0.3,2.5,80.0,2.0,0.9997716546058656,13,9.0,101.6128,0,0,0,1,0,0,107,0,3,0,2018
44109383.0,32811761.66666667,44109383.0,10000000,4,44,1.571428571428571,12.33333333333333,126.0,3.0,0.9901330471038818,4,3.0,101.6128,0,0,0,0,1,0,44,0,1,1,2018
81465328.0,25475887.0,69110420.0,3000000,0,0,0.0,47.0,95.0,11.0,0.929832935333252,6,4.0,101.6128,0,0,0,0,0,0,0,1,1,0,2018
953116420.0,346113054.3333333,0.0,170000000,8,677,0.2837837837837838,20.0,128.0,4.5,0.981315851211548,2,0.0,101.6128,1,0,0,0,0,0,677,0,2,2,2018
663147275.0,30117328.0,13316627.0,15000000,8,661,0.7266666666666667,15.5,97.0,3.0,0.5590452551841736,4,1.0,101.6128,0,0,0,0,0,0,661,1,1,0,2018
3511661.0,608406.0,2341107.0,2000000,1,11,0.1666666666666667,10.0,97.0,4.0,0.9986018538475036,9,6.0,101.6128,0,0,0,1,0,0,11,0,2,0,2018
264671218.0,223349730.5,239480029.0,70000000,13,805,0.2475409836065574,1.5,110.0,3.5,0.9775214195251464,4,5.0,101.6128,1,0,0,0,0,0,805,0,2,1,2018
13510737.0,13094544.0,13510737.0,4800000,0,0,0.0,2.5,84.0,3.0,0.9969358444213868,6,3.0,101.6128,0,0,0,1,0,0,0,0,1,0,2018
103857787.0,79827330.0,6913108.0,16000000,1,46,0.0350877192982456,23.0,116.0,2.0,0.9898003935813904,7,3.0,101.6128,0,0,0,0,0,0,46,1,1,0,2018
25833407.0,8998038.666666666,3300996.0,10000000,0,0,0.0,28.33333333333333,110.0,3.5,0.5654424428939819,19,2.0,101.6128,0,0,0,1,0,0,0,0,2,0,2018
461950563.0,1089964292.5,572245135.0,200000000,0,0,0.0,1.5,118.0,6.0,0.9991395473480223,1,6.0,101.6128,0,1,0,0,0,0,0,0,1,2,2018
62437026.5,75637768.5,25674981.0,28000000,9,320,0.5942857142857143,11.0,100.0,1.5,0.9916278123855592,4,3.0,101.6128,0,0,1,0,0,0,320,0,2,1,2018
0.0,0.0,690475.0,3600000,0,0,0.0,0.0,90.0,0.0,0.5654424428939819,0,4.0,101.6128,0,0,0,1,0,0,0,0,0,0,2018
287165090.0,391876519.0,343893480.0,65000000,3,136,0.163265306122449,4.0,97.0,4.5,0.9969208240509032,1,4.0,101.6128,0,1,0,0,0,0,136,0,2,2,2018
37251858.0,47391118.8,40700557.0,35000000,7,386,0.4407407407407408,13.8,123.0,7.0,0.8038204312324524,3,2.0,101.6128,1,0,0,0,0,0,386,0,1,1,2018
59265599.0,83233215.33333333,17684409.0,18000000,2,71,0.0390625,24.66666666666667,103.0,3.0,0.9976564645767212,9,6.0,101.6128,0,0,1,0,0,0,71,0,1,0,2018
23224147.0,64648958.2,35481780.0,12000000,2,90,0.7777777777777778,5.8,101.0,16.0,0.99941086769104,5,3.0,101.6128,0,0,0,0,0,1,90,0,1,0,2018
467604585.2,755608372.0,309278333.0,130000000,12,912,3.0,38.0,118.0,5.0,0.9937600493431092,4,7.0,101.5548,1,0,0,0,0,0,912,0,5,2,2018
75453923.0,105539380.0,68527299.0,13000000,6,325,0.2909090909090909,34.4,97.0,9.0,0.9274763464927672,5,2.0,101.5548,0,0,0,0,1,0,325,0,1,1,2018
172504567.0,212672258.5,136844975.0,125000000,7,457,0.060377358490566,14.0,103.0,4.0,0.8761787414550781,4,7.0,101.5548,1,0,0,0,0,0,457,0,1,1,2018
18285560.0,4741315.166666667,18285560.0,3200000,1,93,0.4285714285714285,7.0,105.0,1.0,0.8588682413101196,7,1.0,101.5548,0,0,0,0,0,1,93,0,1,0,2018
7174010.0,27578509.25,4782673.0,2000000,0,0,0.0,23.0,93.0,2.0,0.9599877595901488,1,3.0,101.5548,0,0,0,1,0,0,0,0,1,0,2018
194891.0,35111.0,132017.0,4600000,0,0,0.0,1.0,119.0,2.0,0.8321951031684875,2,3.0,101.5548,1,0,0,0,0,0,0,0,1,0,2018
463210997.0,357259332.1428571,338681291.0,178000000,19,1547,1.172222222222222,13.85714285714286,147.0,10.0,0.8610175251960754,0,5.0,101.5548,1,0,0,0,0,0,1547,0,1,2,2018
129894270.0,109209226.8888889,62532807.0,77000000,4,254,0.1428571428571428,12.33333333333333,129.0,9.0,0.9986237287521362,2,22.0,101.5548,1,0,0,0,0,0,254,0,1,1,2018
0.0,297790882.5,143347635.0,75000000,26,1865,4.481481481481482,13.0,114.0,0.0,0.9988325238227844,7,4.0,101.5548,0,0,0,0,0,1,1865,0,0,2,2018
68226978.0,43383068.0,16434588.0,1000000,0,0,0.0,55.5,88.0,3.0,0.98983895778656,3,1.0,101.5548,0,0,0,0,1,0,0,0,1,0,2018
28951046.33333333,120670611.5,651477.0,20000000,0,0,0.0,28.5,95.0,5.0,0.9142703413963318,5,4.0,101.5548,0,0,0,0,0,0,0,1,3,0,2018
1542180.0,909797.8,1064486.0,900000,2,43,0.15625,3.6,91.0,1.5,0.8962469696998596,2,2.0,101.5548,0,0,0,1,0,0,43,0,2,0,2018
2454546.666666667,98806.0,98806.0,1500000,0,0,0.0,1.0,155.0,1.333333333333333,0.6333337426185608,0,1.0,101.5548,1,0,0,0,0,0,0,0,3,0,2018
258332215.0,109680371.5,121824796.0,22000000,2,146,0.1388888888888889,30.0,96.0,9.0,0.997452199459076,7,3.0,101.5548,0,0,0,0,1,0,146,0,1,1,2018
51620593.0,51620593.0,256339188.0,10000000,4,157,0.1566666666666667,1.0,92.0,1.0,0.9993749260902404,2,2.0,101.5548,0,1,0,0,0,0,157,0,2,0,2018
5618897.5,126407229.0,9747553.0,4000000,0,0,0.0,16.0,96.0,4.5,0.8278223872184753,2,4.0,101.4799,0,0,0,0,1,0,0,0,2,0,2018
67416358.5,95796403.0,19751628.0,40000000,8,199,0.3883720930232558,47.5,117.0,2.5,0.947733998298645,8,4.0,101.4799,0,0,1,0,0,0,199,0,2,1,2018
325220647.5,189256123.5,132716487.0,75000000,2,124,0.3333333333333333,5.0,104.0,5.0,0.9981751441955566,2,13.0,101.4799,0,1,0,0,0,0,124,0,2,1,2018
19180714.0,32795564.0,408123267.0,34000000,2,107,1.083333333333333,18.75,105.0,2.0,0.9795780777931212,2,3.0,101.4799,0,1,0,0,0,0,107,0,1,0,2018
6668027.0,9434999.333333334,35376227.0,10000000,3,76,0.462962962962963,18.33333333333333,113.0,2.0,0.9965392351150512,4,2.0,101.4799,0,0,0,0,0,1,76,0,2,0,2018
56965847.25,45567121.0,19510221.0,15000000,4,237,1.041666666666667,24.16666666666667,134.0,5.25,0.8800114393234253,4,30.0,101.4799,0,0,0,0,0,1,237,0,4,1,2018
129688766.6666667,215155656.6666667,206249221.0,178000000,8,636,0.638235294117647,19.33333333333333,113.0,8.666666666666666,0.8017973303794861,6,11.0,101.4799,1,0,0,0,0,0,636,0,3,2,2018
197340.0,145318.0,98670.0,500000,0,0,0.0,2.0,94.0,1.0,0.9953378438949584,6,2.0,101.4799,0,0,0,1,0,0,0,0,1,0,2018
99624873.0,69356675.0,54175357.0,51000000,1,31,0.125,8.5,97.0,1.0,0.9676909446716307,3,7.0,101.4799,0,1,0,0,0,0,31,0,1,1,2018
180568450.5,111992369.3333333,130330246.0,30000000,3,156,0.1147540983606557,10.66666666666667,120.0,2.5,0.8466297388076782,4,11.0,101.4799,0,0,0,0,0,1,156,0,2,1,2018
8259753.0,39354892.16666666,8259753.0,10000000,2,90,0.5416666666666666,14.83333333333333,98.0,1.0,0.6378697752952576,6,1.0,101.4799,1,0,0,0,0,0,90,0,1,0,2018
34421153.66666666,52173422.4,15814204.0,6000000,4,175,1.7,16.6,98.0,2.666666666666667,0.9966986775398254,3,2.0,101.4799,0,0,0,0,0,1,175,0,3,0,2018
66295121.0,68169587.0,131640761.0,35000000,5,235,0.43,13.0,90.0,1.0,0.981347680091858,17,12.0,101.4799,1,0,0,0,0,0,235,0,1,0,2018
40563779.0,24905524.5,27042519.0,880000,2,77,0.024390243902439,7.25,101.0,2.0,0.9990158081054688,3,3.0,101.4799,0,0,0,0,0,0,77,1,2,0,2018
9189077.0,31933300.0,31186118.0,40000000,2,64,0.0166666666666666,4.0,91.0,3.0,0.99812513589859,12,3.0,101.4799,0,0,0,0,0,1,64,0,1,0,2018
182783941.0,22055510.0,7816668.0,30000000,2,117,0.1351351351351351,13.0,102.0,4.0,0.942538321018219,1,1.5,101.4799,1,0,0,0,0,0,117,0,1,0,2018
8806050.0,11421997.75,168014373.0,20000000,1,100,0.1071428571428571,16.5,118.0,2.0,0.9995365142822266,2,9.0,101.4799,0,0,0,1,0,0,100,0,1,0,2018
85344090.0,55917465.0,45995003.0,25000000,1,41,0.1228070175438596,14.5,102.0,3.0,0.985301911830902,10,8.0,101.439,1,0,0,0,0,0,41,0,1,0,2018
166991979.0,121848966.3333333,290261209.0,88000000,10,495,2.769230769230769,31.66666666666667,107.0,4.5,0.8911158442497253,2,5.0,101.439,1,0,0,0,0,0,495,0,2,1,2018
61070887.0,90739449.5,122552498.0,20000000,5,200,0.0849056603773584,7.0,116.0,3.0,0.9912073016166688,3,10.0,101.439,0,0,0,0,0,0,200,1,1,1,2018
360265425.0,86705994.0,79684639.0,30000000,2,98,0.2142857142857143,35.75,88.0,5.0,0.949191391468048,0,2.0,101.439,0,0,1,0,0,0,98,0,2,1,2018
0.0,647233.2,765358.0,6000000,0,0,0.0,8.0,121.0,0.0,0.800037145614624,6,2.0,101.439,0,0,0,0,0,0,0,1,0,0,2018
17260756.0,21643402.0,16065585.0,6000000,0,0,0.0,7.5,98.0,2.5,0.9956965446472168,6,6.0,101.439,0,0,0,1,0,0,0,0,2,0,2018
10880749.66666667,40110773.66666666,15162621.0,30000000,2,71,0.1,8.333333333333334,111.0,2.666666666666667,0.9998040795326232,7,2.0,101.439,0,0,0,1,0,0,71,0,3,0,2018
131457147.0,78487798.0,35970911.0,40000000,6,384,0.6333333333333333,5.333333333333333,105.0,1.0,0.9150590300559998,4,11.0,101.439,0,0,1,0,0,0,384,0,1,1,2018
217988.0,8205252.666666667,433732.0,8000000,9,616,1.227272727272727,6.666666666666667,118.0,2.0,0.9991004467010498,26,1.0,101.439,0,0,0,0,0,0,616,1,1,0,2018
957822.0,7396878.0,1277095.0,7000000,1,88,0.0952380952380952,10.66666666666667,110.0,4.0,0.9903839826583862,9,3.0,101.439,0,0,0,0,0,0,88,1,1,0,2018
178919558.0,121504793.5,8616150.0,10000000,3,261,0.6,33.5,117.0,10.0,0.9955523610115052,0,2.0,101.439,0,0,0,1,0,0,261,0,1,0,2018
5994638.0,27556908.66666667,10956368.0,38000000,3,219,1.0,10.83333333333333,121.0,6.5,0.6714005470275879,3,5.0,101.439,0,0,0,0,0,1,219,0,2,0,2018
209749993.5,104753857.3333333,193359862.0,80000000,5,302,0.68,2.333333333333333,96.0,4.5,0.9997647404670716,8,3.0,101.439,0,1,0,0,0,0,302,0,2,1,2018
99532404.16666669,38125135.5,57202256.0,29000000,7,297,0.6052631578947368,15.0,111.0,5.333333333333333,0.612618625164032,3,13.0,101.439,0,0,1,0,0,0,297,0,6,1,2018
231693352.0,68328686.0,50931038.0,32000000,9,532,0.7357142857142858,1.5,141.0,4.0,0.9573627710342408,1,2.0,101.439,0,0,0,0,0,0,532,1,1,0,2018
0.0,0.0,6031800.0,1750000,0,0,0.0,0.0,109.0,0.0,0.5654424428939819,0,2.0,101.439,0,0,0,1,0,0,0,0,0,0,2018
25840032.66666667,76994756.5,48127129.0,5500000,0,0,0.0,15.0,89.0,3.333333333333333,0.996110737323761,2,2.0,101.439,0,0,0,0,1,0,0,0,3,0,2018
22325213.0,14336304.375,25514882.0,15800000,0,0,0.0,8.75,93.0,8.0,0.9998501539230348,4,7.0,101.439,0,0,1,0,0,0,0,0,1,0,2018
399226155.0,346910179.3333333,232781203.0,116000000,10,737,0.2071428571428572,19.0,112.0,7.333333333333333,0.6953976154327393,6,7.0,101.4676,1,0,0,0,0,0,737,0,3,2,2018
122992456.0,16534275.6,122992456.0,1400000,0,0,0.0,2.0,189.0,3.0,0.9742032289505004,0,3.0,101.4676,0,0,0,0,0,0,0,1,1,0,2018
60635438.0,73658761.75,38372987.0,23000000,2,139,0.5714285714285714,18.75,133.0,3.5,0.96867573261261,3,8.0,101.4676,0,0,0,1,0,0,139,0,2,0,2018
237976337.3333333,166652210.8,215935262.0,36000000,3,253,0.1967213114754098,7.8,140.0,7.333333333333333,0.9660190343856812,6,2.0,101.4676,0,0,0,1,0,0,253,0,3,2,2018
76669961.0,93630266.75,129080804.0,60000000,4,190,0.125,20.75,141.0,5.0,0.6614555716514587,3,5.0,101.4676,0,0,0,1,0,0,190,0,1,1,2018
224772199.0,155114489.0,238046407.0,35000000,5,202,1.0,30.0,90.0,9.0,0.9973242282867432,5,7.0,101.4676,0,0,0,0,1,0,202,0,1,1,2018
22404783.0,59309539.0,8614497.0,25000000,0,0,0.0,27.0,112.0,3.5,0.9998031258583068,2,3.0,101.4676,0,0,0,1,0,0,0,0,2,0,2018
280419.0,1162165.2,245231.0,2400000,0,0,0.0,9.8,96.0,2.0,0.5654424428939819,0,3.0,101.4676,0,0,0,1,0,0,0,0,1,0,2018
14788289.0,26024289.42857143,5808973.0,20000000,6,300,0.5,5.285714285714286,152.0,5.0,0.5188313126564026,7,12.0,101.4676,0,0,0,0,1,0,300,0,1,0,2018
16241387.33333333,4296446.666666667,2397041.0,16500000,0,0,0.0,4.333333333333333,111.0,4.0,0.949217677116394,0,4.0,101.4676,0,0,1,0,0,0,0,0,3,0,2018
